review_text,rating,sentiment
"If you look through the reviews you will see that this card seems to have both a failure rate and a incompatibility with some devices. I bought this card in November of 2012 and it worked great for a while. The card started failing in my Galaxy Note 2 in the beginning of January. After reformatting and trying the card in other devices it still does not work. Please understand that this is not a user error but appear to be something wrong with the card itself. I have tried the card in 3 different phones. 1 with stock Jelly Bean, 1 with Ice Cream Sandwich, and 1 with a Cyanogenmod custom firmware. All 3 devices have problems and say ""blank sd card"" or ""unsupported filesystem"". Even formatting the card in both Windows and using Android do not seem to fix the issue. I was happy to find such a good price on a large microsd card but sadly it looks like you get what you pay for. It does appear that some people are having luck so it might be worth a gamble of $20 if you are feeling lucky. If you do buy this card it would be wise to double check your backup process to make sure you do not lose pictures or videos if you have this problem. I am glad I used dropbox for my phone so I did not lose any pictures or videos.",1.0,0
"Decent transfer speeds out of phone..in phone sees around 10-12MB/s down to 5. This card is nothing to write home about however, as it only lasted me 7 months. Now it will not read in my phone or laptop or friend's phone. So now I lost all my files....I recommend you store your vital files in the phone.",3.0,1
"Transfers at about 10MB/s, not super speedy but it allows me to run software from it on my windows tablet.",5.0,2
"NOT GOOD REPEATEDLY SELF EJECTS FROM NEW GALAXY S4  RETURNED FOR EXCHANGE OR REFUND....BOUGHT TWO ONE WORKS WELL BUT ONE DOESN'T I GUESS IS DEFECTIVE....I HAVE TWO GAL S4,..IS WHY I BOUGHT 2...",1.0,0
"Gave it 4 stars because I don't know if the problem is the card or the phone.  I have an intermittant problem where the phone stops recognizing it.  But it's fast, and holds a lot.  I would recommend it.Update:  Had intermittant issues with my phone (galaxy s3).  Finally gave up the ghost completely, computer won't recognize it at all.  I don't think I had any important data on it.  I would take it up with SanDisk, as another reviewer indicated that they replaced his over issues in his phone, but my computer can't even recognize it to wipe it so I'm not sending it anywhere.",3.0,1
After assuming I was stuck with a number of Micro SD adapters that didn't work I purchased the SanDisk Ultra card and low and behold everything started working. Even my wife's tablet that didn't recognize the SD cards movies started working. Bottom line it just works.,5.0,2
"Reliable and inexpensive. However, it's quite slow, far, far slower than the 64GB samsung pro microsdxc. The Samsung works well for interactive use while I would only use this Sandisk card for applications where speed isn't important.",3.0,1
"This is a great speed card.More than 20 MB/sec. Works perfect on my Android device Samsung Galaxy SII (GT-I9100). Also works perfect using CyanongenMod 10.1.The only downside: the price. Is an expensive card.I use it for music playback, like PowerAmp, Spotify and Rdio. Works flawless.",3.0,1
"I have had this for 8 months, and the SD Card already stopped deleting files and keeping pictures.  I have tried reformatting, and nothing helps.  Not cool.Update - April 2, 2014 - I contacted Sandisk and I am sending the problematic card back for warranty replacement.  I hope this will resolve the issue with the card.  I will keep you updated once the process is complete.",1.0,0
"Great value, plenty of storage for both my phone & tablet!  I looked around and this is a really good deal.",5.0,2
The 64gb version does not seem as reliable as the lower gb versions. I have had to reformat this card twice .. a real nuisance. When its working .. it does well.,3.0,1
"This died so fast and I barely used it.  in fact, I did not even put anything on it and it died.  My pad recognized it for a few weeks, but when I went to put stuff on it, it was dead.Complete garbage, stay away.",1.0,0
"memory card failed mysteriously overnight, not sure why, but phone works fine with a different card.here, four more words",1.0,0
"I get randomly error messages with my nokia808, ""disk error-"" and the card stops working, its so, so sad.. I bought a cheap 8gb micro sd class 4 that works better than this :(",1.0,0
It writes according to SanDisk app test only with the speed of 16mb/second. I have expected a little more than that.,3.0,1
Quickly went bad. I used it for maybe 2 weeks. Better keep your receipt. Too bad i didn't.Bad deal. period.,3.0,1
It works just fine and I'm thinking of getting a 64GB for my tablet later on.  I don't have too much more to say except buy!,5.0,2
"Bought it, installed it in my Droid RazrM never removed it and it died at a little over 6 months now. Did not store apps or anything. just pictures and video from the phone.",1.0,0
